car_park_no,x_coord,y_coord,xy_coord,LatLng,Latitude,Longitude,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement
U40,18879.8441,36750.5885,"18879.8441, 36750.5885","1.3486260293626309,103.75136830391752",1.3486260293626309,103.75136830391752,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,1.9,N
U41,18955.5289,36844.8175,"18955.5289, 36844.8175","1.3494782209971552,103.7520483501923",1.3494782209971552,103.7520483501923,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4,N
U41A,18690.779,36915.3896,"18690.779, 36915.3896","1.3501163651073669,103.74966938664755",1.3501163651073669,103.74966938664755,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,9.99,N
U43,18275.4565,38569.6475,"18275.4565, 38569.6475","1.3650766640347387,103.74593691903046",1.3650766640347387,103.74593691903046,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,1.9,N
U45,19606.6244,36561.0495,"19606.6244, 36561.0495","1.346912128094657,103.75789892586711",1.346912128094657,103.75789892586711,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,NO,2,2,N
U46,18463.4479,36256.9749,"18463.4479, 36256.9749","1.3441618597994305,103.74762688363765",1.3441618597994305,103.74762688363765,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0,N
U48,18590.8011,38166.1707,"18590.8011, 38166.1707","1.3614278869280199,103.74877063066192",1.3614278869280199,103.74877063066192,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0,N
U49,18817.5304,36385.1968,"18817.5304, 36385.1968","1.3453215567055679,103.75080848810597",1.3453215567055679,103.75080848810597,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0,N
U5,18135.2799,36917.0123,"18135.2799, 36917.0123","1.3501308621434973,103.74467788202264",1.3501308621434973,103.74467788202264,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 1PM-10.30PM,YES,0,0,N
U50,19356.5349,36607.8807,"19356.5349, 36607.8807","1.3473355793942954,103.75565170551917",1.3473355793942954,103.75565170551917,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N
U51,18336.325,38543.2265,"18336.325, 38543.2265","1.3648377432817833,103.74648387219138",1.3648377432817833,103.74648387219138,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N
U52,18172.9985,36305.5813,"18172.9985, 36305.5813","1.34460134263976,103.74501700615782",1.34460134263976,103.74501700615782,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,6,2.15,N
U53,18363.2733,36194.2818,"18363.2733, 36194.2817999999","1.3435948570431795,103.746726774855",1.3435948570431795,103.746726774855,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,5,2.15,N
U54,19312.2301,36987.8524,"19312.2301, 36987.8524","1.3507718761015668,103.75525349022764",1.3507718761015668,103.75525349022764,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
U55,17419.4393,36994.0568,"17419.4393, 36994.0568","1.3508273763574505,103.73824558395043",1.3508273763574505,103.73824558395043,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8,2.15,N
U56,17317.656,37581.4848,"17317.656, 37581.4848","1.356139797349677,103.7373307889117",1.356139797349677,103.7373307889117,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
U57,19323.1576,36459.7662,"19323.1576, 36459.7662","1.345996082426284,103.7553518326166",1.345996082426284,103.7553518326166,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
U58,17668.5683,37144.9669,"17668.5683, 37144.9669","1.352192232477185,103.7404841109356",1.352192232477185,103.7404841109356,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
U59,19325.1186,36287.363,"19325.1186, 36287.363","1.3444369385183963,103.75536950287939",1.3444369385183963,103.75536950287939,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
U6,18071.3516,36683.9531,"18071.3516, 36683.9531","1.3480231489850463,103.74410352340436",1.3480231489850463,103.74410352340436,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 1PM-10.30PM,YES,0,9.99,N
U60,18060.8019,37237.9017,"18060.8019, 37237.9017","1.353032829818062,103.74400854499628",1.353032829818062,103.74400854499628,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
U61,17534.7152,37528.3789,"17534.7152, 37528.3789","1.355659606471704,103.73928122337244",1.355659606471704,103.73928122337244,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
U62,17844.6833,37081.9943,"17844.6833, 37081.9943","1.351622794491771,103.7420666358417",1.351622794491771,103.7420666358417,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
U63,18706.9913,37924.55,"18706.9913, 37924.55","1.3592428047067036,103.7498147517392",1.3592428047067036,103.7498147517392,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,3,2.15,N
U64,17583.3446,37408.1445,"17583.3446, 37408.1445","1.3545722729986667,103.73971823135047",1.3545722729986667,103.73971823135047,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
U65,17615.8232,37714.924,"17615.8232, 37714.924","1.3573466720812348,103.7400099659486",1.3573466720812348,103.7400099659486,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
U66,17566.9792,37864.5832,"17566.9792, 37864.5832","1.3587001112739818,103.73957101893502",1.3587001112739818,103.73957101893502,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,15,2.15,N
U68,17588.9545,37339.3644,"17588.9545, 37339.3644","1.353950255987695,103.73976866371721",1.353950255987695,103.73976866371721,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
U7,17847.5676,36758.9474,"17847.5676, 36758.9474","1.3487012917222116,103.7420926619976",1.3487012917222116,103.7420926619976,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,9.99,N
U8,17825.5193,36588.034,"17825.5193, 36588.034","1.3471556134867881,103.74189460213837",1.3471556134867881,103.74189460213837,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N
U9,17748.6389,36445.3951,"17748.6389, 36445.3951","1.3458656195496619,103.74120383341084",1.3458656195496619,103.74120383341084,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
WCB,30072.1484,31241.1484,"30072.1484, 31241.1484","1.2988021568935912,103.85193775625355",1.2988021568935912,103.85193775625355,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1,1.9,Y
WCC,22802.4706,46289.7139,"22802.4706, 46289.7139","1.4348949581016957,103.78661383513607",1.4348949581016957,103.78661383513607,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,2,2.15,Y
WDB1,30217.526,33669.5658,"30217.526, 33669.5658","1.3207637923581266,103.85324421206712",1.3207637923581266,103.85324421206712,BASEMENT CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,1,2.15,Y
W10,21545.6709,46781.8077,"21545.6709, 46781.8077","1.4393449926831965,103.7753201861358",1.4393449926831965,103.7753201861358,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W100,23428.6148,45604.437,"23428.6148, 45604.437","1.4286977013613307,103.79224044540136",1.4286977013613307,103.79224044540136,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,NO,0,4.5,N
W101,24936.0215,47134.7585,"24936.0215, 47134.7585","1.4425375113301613,103.8057857247966",1.4425375113301613,103.8057857247966,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,5,2.15,N
W102,25028.4866,46986.64,"25028.4866, 46986.64","1.4411979977818612,103.80661663001275",1.4411979977818612,103.80661663001275,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W103,23995.6932,47488.7994,"23995.6932, 47488.7994","1.4457391942777567,103.79733590287606",1.4457391942777567,103.79733590287606,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12,2.15,N
W104,25131.0901,47292.9142,"25131.0901, 47292.9141999999","1.4439678278711965,103.80753859135329",1.4439678278711965,103.80753859135329,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
W105,25278.0655,47369.5027,"25278.0655, 47369.5027","1.4446604778294678,103.80885930289024",1.4446604778294678,103.80885930289024,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N
W106,25235.6886,47178.0376,"25235.6886, 47178.0376","1.442928941123164,103.80847852333139",1.442928941123164,103.80847852333139,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
W107,23134.4358,45725.666,"23134.4358, 45725.666","1.4297939979839571,103.7895969541854",1.4297939979839571,103.7895969541854,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.5,N
W108,21543.8287,45922.7283,"21543.8287, 45922.7283","1.4315758300286385,103.77530382805186",1.4315758300286385,103.77530382805186,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,2.4,N
W109,23995.785,47408.7711,"23995.785, 47408.7711","1.4450154509570559,103.79733673918633",1.4450154509570559,103.79733673918633,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,0,N
W11,21255.3672,47104.1328,"21255.3672, 47104.1328","1.4422599003215082,103.77271145039516",1.4422599003215082,103.77271145039516,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.5,N
W11M,21271.52,47154.7049,"21271.52, 47154.7049","1.4427172575174843,103.7728565869857",1.4427172575174843,103.7728565869857,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12,2.15,N
W12M,21198.8774,47366.6434,"21198.8774, 47366.6434","1.4446339247054656,103.77220377104074",1.4446339247054656,103.77220377104074,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,11,2.15,N
W13,21488.674,47244.6194,"21488.674, 47244.6194","1.443530458714467,103.77480790715684",1.443530458714467,103.77480790715684,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.5,N
W14,21284.6738,47633.2891,"21284.6738, 47633.2891","1.4470453796197202,103.77297467249862",1.4470453796197202,103.77297467249862,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0,N
W16,22275.6094,46924.5039,"22275.6094, 46924.5039","1.4406356371620679,103.78187935902717",1.4406356371620679,103.78187935902717,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0,N
W17,22249.7662,46486.5748,"22249.7662, 46486.5748","1.4366751801489073,103.78164722191966",1.4366751801489073,103.78164722191966,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W18,22115.7552,46747.594,"22115.7552, 46747.594","1.4390357033115324,103.78044295078188",1.4390357033115324,103.78044295078188,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W181,21988.2079,46815.199,"21988.2079, 46815.199","1.4396470682325448,103.7792968009438",1.4396470682325448,103.7792968009438,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,3,2.15,N
W182,21621.1257,46318.1491,"21621.1257, 46318.1491","1.435151871478709,103.77599832486888",1.435151871478709,103.77599832486888,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W185,21673.9257,46440.8216,"21673.9257, 46440.8216","1.4362612832628219,103.77647275552854",1.4362612832628219,103.77647275552854,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
W19,21755.788,46587.4955,"21755.788, 46587.4955","1.437587760263014,103.7772083339088",1.437587760263014,103.7772083339088,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W20,21482.2371,46304.8149,"21482.2371, 46304.8149","1.4350312506133787,103.77475028218089",1.4350312506133787,103.77475028218089,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W21,21847.2739,46264.664,"21847.2739, 46264.664","1.4346682244653504,103.77803049254",1.4346682244653504,103.77803049254,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W23,22191.7187,45992.2266,"22191.7187, 45992.2266","1.4322044850907398,103.78112571102308",1.4322044850907398,103.78112571102308,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W23T,22109.3581,45893.4989,"22109.3581, 45893.4989","1.4313116150192142,103.78038564430655",1.4313116150192142,103.78038564430655,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,0,N
W24,21992.0066,45860.9547,"21992.0066, 45860.9547","1.4310172738309797,103.7793311383737",1.4310172738309797,103.7793311383737,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W25,21642.9242,45782.9456,"21642.9242, 45782.9456","1.43031171497451,103.77619432498085",1.43031171497451,103.77619432498085,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W26,21430.5762,45933.9805,"21430.5762, 45933.9805","1.4316775641753186,103.77428614594645",1.4316775641753186,103.77428614594645,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,4.5,N
W27,21388.7832,45861.0977,"21388.7832, 45861.0977","1.4310184322134214,103.7739106137572",1.4310184322134214,103.7739106137572,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,4.5,N
W28,21382.8242,45760.7109,"21382.8242, 45760.7109","1.4301105736990782,103.7738570899672",1.4301105736990782,103.7738570899672,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,4.5,N
W29,21484.0352,45758.1875,"21484.0352, 45758.1875","1.4300877766342466,103.77476656533722",1.4300877766342466,103.77476656533722,SURFACE CAR PARK,COUPON PARKING,NO,NO,NO,0,4.5,N
W3,20906.7446,46925.2015,"20906.7446, 46925.2015","1.440641633058423,103.76957878134743",1.440641633058423,103.76957878134743,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,4.5,N
W30,21406.332,45779.8253,"21406.332, 45779.8253","1.43028344200592,103.7740683249374",1.43028344200592,103.7740683249374,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,3,2,N
W36,22780.8105,47005.8672,"22780.8105, 47005.8672","1.4413715522223536,103.78641906634215",1.4413715522223536,103.78641906634215,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W37,23227.4135,47060.8098,"23227.4135, 47060.8098","1.441868510311558,103.79043222012739",1.441868510311558,103.79043222012739,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W39,23315.9648,46842.418,"23315.9648, 46842.418","1.4398934788810855,103.79122797629664",1.4398934788810855,103.79122797629664,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W4,21704.3672,47125.2891,"21704.3672, 47125.2891","1.4424513337644569,103.77674614882199",1.4424513337644569,103.77674614882199,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W4M,21619.4951,47025.8162,"21619.4951, 47025.8162","1.4415517224288525,103.77598351261094",1.4415517224288525,103.77598351261094,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W40,23403.6522,47029.9515,"23403.6522, 47029.9515","1.441589469904861,103.79201590199219",1.441589469904861,103.79201590199219,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W41,23548.9652,46854.6331,"23548.9652, 46854.6331","1.4400039852118929,103.79332170873674",1.4400039852118929,103.79332170873674,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W43,21182.9312,45692.8787,"21182.9312, 45692.8787","1.4294970795296333,103.7720608821062",1.4294970795296333,103.7720608821062,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10,2,N
W44,21205.5217,45525.4699,"21205.5217, 45525.4699","1.4279831083462988,103.77226391863651",1.4279831083462988,103.77226391863651,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W45,21528.0175,45524.5271,"21528.0175, 45524.5271","1.4279746576789258,103.77516184029604",1.4279746576789258,103.77516184029604,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W46,21362.6102,45378.0962,"21362.6102, 45378.0962","1.4266503582080947,103.7736755376506",1.4266503582080947,103.7736755376506,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10,2.15,N
W47,24226.8525,47888.1631,"24226.8525, 47888.1631","1.4493509090337808,103.79941304495462",1.4493509090337808,103.79941304495462,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO,0,0,N
W48,23070.931,47203.7395,"23070.931, 47203.7395","1.4431610810750721,103.78902604706926",1.4431610810750721,103.78902604706926,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W49,23405.0247,47174.9596,"23405.0247, 47174.9596","1.4429008642496772,103.79202821160042",1.4429008642496772,103.79202821160042,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W5,21865.5141,46936.8596,"21865.5141, 46936.8596","1.4407472903185732,103.77819425215775",1.4407472903185732,103.77819425215775,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W5M,21927.7465,47034.7509,"21927.7465, 47034.7509","1.4416325926985294,103.77875344959313",1.4416325926985294,103.77875344959313,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8,2.15,N
W50,23590.4851,47176.9397,"23590.4851, 47176.9397","1.4429188012995322,103.79369475489015",1.4429188012995322,103.79369475489015,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W505,23357.861,45984.0543,"23357.861, 45984.0543","1.4321307942154096,103.79160459502474",1.4321307942154096,103.79160459502474,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N
W509,23101.6173,46110.9586,"23101.6173, 46110.9586","1.4332784216606669,103.7893019829967",1.4332784216606669,103.7893019829967,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
W51,23472.5842,47106.6555,"23472.5842, 47106.6555","1.4422831608317053,103.7926353109443",1.4422831608317053,103.7926353109443,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W516,23265.6873,46208.4999,"23265.6873, 46208.4999","1.4341605734948868,103.7907762903551",1.4341605734948868,103.7907762903551,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
W517,23348.3676,46205.981,"23348.3676, 46205.981","1.4341378073680153,103.79151925151636",1.4341378073680153,103.79151925151636,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W519,23440.3014,46253.1124,"23440.3014, 46253.1124","1.4345640595958233,103.79234535613587",1.4345640595958233,103.79234535613587,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W52,23122.1725,47008.073,"23122.1725, 47008.073","1.4413915620828082,103.78948653610381",1.4413915620828082,103.78948653610381,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2,N
W521,23581.4144,46183.1367,"23581.4144, 46183.1367","1.4339312503475858,103.79361340115867",1.4339312503475858,103.79361340115867,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W523,23613.71,46071.6238,"23613.71, 46071.6238","1.432922778103562,103.79390362492155",1.432922778103562,103.79390362492155,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W525,23506.2589,46033.557,"23506.2589, 46033.557","1.4325785005284264,103.79293808161242",1.4325785005284264,103.79293808161242,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W527,23463.7611,45965.5899,"23463.7611, 45965.5899","1.4319638269298576,103.79255620977649",1.4319638269298576,103.79255620977649,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W53,23338.8254,47350.3849,"23338.8254, 47350.3849","1.444487328143031,103.79143331692408",1.444487328143031,103.79143331692408,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W536,23348.8456,45873.6556,"23348.8456, 45873.6556","1.4311323918229293,103.7915236012801",1.4311323918229293,103.7915236012801,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
W54,23076.3795,46789.1914,"23076.3795, 46789.1914","1.4394120781910842,103.78907507956454",1.4394120781910842,103.78907507956454,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2,N
W546,23558.6725,45719.8134,"23558.6725, 45719.8134","1.4297411393413222,103.79340911616868",1.4297411393413222,103.79340911616868,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12,2.15,N
W549,23728.429,46002.0615,"23728.429, 46002.0615","1.43229370257601,103.79493449367357",1.43229370257601,103.79493449367357,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W55,23683.3329,46831.8539,"23683.3329, 46831.8539","1.4397980004098714,103.79452913628694",1.4397980004098714,103.79452913628694,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W554,23871.6965,46028.6081,"23871.6965, 46028.6081","1.4325338005737869,103.79622188292088",1.4325338005737869,103.79622188292088,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W56,23342.6004,46649.9806,"23342.6004, 46649.9806","1.4381531579133198,103.79146735470066",1.4381531579133198,103.79146735470066,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
W57,23118.191,46497.6326,"23118.191, 46497.6326","1.4367753466049178,103.78945084667184",1.4367753466049178,103.78945084667184,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10,2.15,N
W570,23182.8035,45847.6356,"23182.8035, 45847.6356","1.4308970496818458,103.79003156224105",1.4308970496818458,103.79003156224105,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N
